Material Name, Length, Width, Thickness,Max Displacement,Natural Frequency,Max Strain
Brass,0.008928571428571428,0.008928571428571428,0.004604897959183674,1.651009683701795e-7,14734.981805053649,7.152649440585084e-6
Digital ABS,0.008928571428571428,0.008928571428571428,0.0047036734693877555,5.811550085724871e-6,2607.3669654438872,0.00025717364424151075
Rigid Opeque,0.008928571428571428,0.008928571428571428,0.0047036734693877555,7.555015111442332e-6,2286.8121063187946,0.00033432573751396397
Brass,0.008928571428571428,0.008928571428571428,0.0047036734693877555,1.5491917790672513e-7,15194.00311131753,6.855508247796865e-6
Digital ABS,0.008928571428571428,0.008928571428571428,0.004802448979591836,5.460295508972329e-6,2689.464734387725,0.00024670401392090267
Rigid Opeque,0.008928571428571428,0.008928571428571428,0.004802448979591836,7.0983841616640265e-6,2358.8166129382034,0.00032071521809717347
Brass,0.008928571428571428,0.008928571428571428,0.004802448979591836,1.4555778094243226e-7,15657.003240243375,6.576510146183646e-6
Digital ABS,0.008928571428571428,0.008928571428571428,0.004901224489795918,5.136787346402522e-6,2772.3875244736873,0.0002368609630295097
Rigid Opeque,0.008928571428571428,0.008928571428571428,0.004901224489795918,6.677823550323278e-6,2431.5447109664105,0.0003079192519383626
Brass,0.008928571428571428,0.008928571428571428,0.004901224489795918,1.3693578194209988e-7,16123.918365721385,6.314207499113224e-6
Digital ABS,0.008928571428571428,0.008928571428571428,0.005,4.838339112258914e-6,2856.126277312947,0.00022759547184065935
Rigid Opeque,0.008928571428571428,0.008928571428571428,0.005,6.289840845936588e-6,2504.988455670852,0.0002958741133928571
Brass,0.008928571428571428,0.008928571428571428,0.005,1.2898159499638552e-7,16594.6865522139,6.067294228629975e-6
Brass,0.009530612244897959,0.009530612244897959,0.0003575510204081633,0.0004015806085186821,314.6795954683701,0.0011855787802265987
Brass,0.009530612244897959,0.009530612244897959,0.0004563265306122449,0.00019318221711033686,453.084368606391,0.0007278845942073058
Brass,0.009530612244897959,0.009530612244897959,0.0005551020408163266,0.0001073206603402321,607.0581837018419,0.000491898867325248
Digital ABS,0.009530612244897959,0.009530612244897959,0.0006538775510204082,0.002464640047619376,127.4979790607094,0.013306676250844323
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0006538775510204082,0.0032040320619051888,111.82312498063487,0.01729867912609762
Brass,0.009530612244897959,0.009530612244897959,0.0006538775510204082,6.566289563444359e-5,775.0378771991693,0.0003545162283411282
Digital ABS,0.009530612244897959,0.009530612244897959,0.0007526530612244898,0.0016160667518571184,157.42367553037423,0.010043238822049837
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0007526530612244898,0.0021008867774142542,138.06969705270248,0.013056210468664788
Brass,0.009530612244897959,0.009530612244897959,0.0007526530612244898,4.3055865126182464e-5,955.8271300730115,0.00026757578896744057
Digital ABS,0.009530612244897959,0.009530612244897959,0.0008514285714285714,0.001116349398192879,189.37354058941781,0.00784816318477
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0008514285714285714,0.0014512542176507426,166.0915824185141,0.010202612140200998
Brass,0.009530612244897959,0.009530612244897959,0.0008514285714285714,2.974265010626735e-5,1148.470535722017,0.00020909687590584658
Digital ABS,0.009530612244897959,0.009530612244897959,0.0009502040816326531,0.0008031471752466382,223.2243189793858,0.0063013222520210445
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0009502040816326531,0.0010440913278206296,195.7806790652206,0.008191718927627357
Brass,0.009530612244897959,0.009530612244897959,0.0009502040816326531,2.1398392558915523e-5,1352.18117487903,0.00016788724575613249
Digital ABS,0.009530612244897959,0.009530612244897959,0.0010489795918367348,0.0005969606484952999,258.8725237373527,0.005170498360647245
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0010489795918367348,0.0007760488430438899,227.04622292209444,0.006721647868841418
Brass,0.009530612244897959,0.009530612244897959,0.0010489795918367348,1.5905166229047814e-5,1566.295549820382,0.00013776056448679152
Digital ABS,0.009530612244897959,0.009530612244897959,0.0011477551020408164,0.00045572214592392354,296.22963751820964,0.004318859023786086
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0011477551020408164,0.0005924387897011007,259.8105791417602,0.005614516730921912
Brass,0.009530612244897959,0.009530612244897959,0.0011477551020408164,1.2142249069942422e-5,1790.2438496382797,0.00011507156813382793
Digital ABS,0.009530612244897959,0.009530612244897959,0.001246530612244898,0.0003557459740605506,335.21880355492715,0.00366153006577121
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.001246530612244898,0.0004624697662787158,294.0063398803565,0.004759989085502574
Brass,0.009530612244897959,0.009530612244897959,0.001246530612244898,9.478628273798034e-6,2023.5294181723937,9.755917125536691e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0013453061224489797,0.00028300003699927647,375.7724593110696,0.003143599950630097
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0013453061224489797,0.00036790004809905935,329.57424887349794,0.004086679935819126
Brass,0.009530612244897959,0.009530612244897959,0.0013453061224489797,7.540471180019792e-6,2265.714051123119,8.376050081328609e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0014440816326530613,0.0002288103286759515,417.8305930934667,0.002728268014428993
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0014440816326530613,0.00029745342727873695,366.46167238443724,0.0035467484187576915
Brass,0.009530612244897959,0.009530612244897959,0.0014440816326530613,6.0966899759743735e-6,2516.4071488721297,7.26951635076645e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.001542857142857143,0.0001876180943356809,461.339427280072,0.0023901221588104966
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.001542857142857143,0.0002439035226363852,404.6214443184992,0.0031071588064536452
Brass,0.009530612244897959,0.009530612244897959,0.001542857142857143,4.999190665008017e-6,2775.257512245821,6.368616218420819e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0016416326530612245,0.00015574887934509496,506.25040257241807,0.0021111572094584755
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0016416326530612245,0.00020247354314862343,444.01097535355115,0.002744504372296018
Brass,0.009530612244897959,0.009530612244897959,0.0016416326530612245,4.150079388752082e-6,3041.9470049292768,5.625382383635692e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0017404081632653062,0.00013070751275121476,552.5193801332628,0.001878327532625749
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0017404081632653062,0.00016991976657657916,484.591553168427,0.0024418257924134737
Brass,0.009530612244897959,0.009530612244897959,0.0017404081632653062,3.482880055766229e-6,3316.185568265585,5.005060048867018e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0018391836734693878,0.00011075914273038035,600.1060049331979,0.0016819936466313022
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0018391836734693878,0.00014398688554949447,526.3277840609649,0.0021865917406206927
Brass,0.009530612244897959,0.009530612244897959,0.0018391836734693878,2.9513726417200157e-6,3597.7072376128594,4.481968630164263e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0019379591836734694,9.46721034012257e-5,648.9731906766895,0.0015149081934784855
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0019379591836734694,0.0001230737344215934,569.1871411982603,0.0019693806515220314
Brass,0.009530612244897959,0.009530612244897959,0.0019379591836734694,2.522742834498611e-6,3886.266914773779,4.036800337924686e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.002036734693877551,8.15555516220947e-5,699.0866979759351,0.0013715373948561167
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.002036734693877551,0.00010602221710872311,613.1395946506649,0.0017829986133129517
Brass,0.009530612244897959,0.009530612244897959,0.002036734693877551,2.1732564534508904e-6,4181.6377208703125,3.654812499254505e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.002135510204081633,7.075432135107475e-5,750.4147851178245,0.0012475968886187976
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.002135510204081633,9.198061775639717e-5,658.1573050941493,0.0016218759552044369
Brass,0.009530612244897959,0.009530612244897959,0.002135510204081633,1.885458211721636e-6,4483.6088015322375,3.324590998326274e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0022342857142857143,6.177927476206615e-5,802.9279161019866,0.0011397278922134972
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0022342857142857143,8.0313057190686e-5,704.2143677427288,0.0014816462598775462
Brass,0.009530612244897959,0.009530612244897959,0.0022342857142857143,1.6463161574447697e-6,4791.983489280078,3.0371875540268935e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.002333061224489796,5.4260217948947686e-5,856.598514405644,0.0010452672223734165
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.002333061224489796,7.0538283333632e-5,751.2865963859579,0.0013588473890854412
Brass,0.009530612244897959,0.009530612244897959,0.002333061224489796,1.4459672666204883e-6,5106.577751382904,2.7855070354589152e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0024318367346938775,4.791347907956247e-5,911.4007536546966,0.0009620813229538604
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0024318367346938775,6.228752280343121e-5,799.3513397953219,0.0012507057198400185
Brass,0.009530612244897959,0.009530612244897959,0.0024318367346938775,1.2768536653120922e-6,5427.2188683522345,2.5638652987441565e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0025306122448979593,4.2519205836552275e-5,967.3103783756159,0.0008884447220958817
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0025306122448979593,5.527496758751795e-5,848.3873245132506,0.001154978138724646
Brass,0.009530612244897959,0.009530612244897959,0.0025306122448979593,1.1331177889770796e-6,5753.744300606207,2.367665386318683e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0026293877551020407,3.790522340259081e-5,1024.3045494853939,0.0008229498284288762
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0026293877551020407,4.9276790423368055e-5,898.3745193388384,0.001069834776957539
Brass,0.009530612244897959,0.009530612244897959,0.0026293877551020407,1.0101723257097202e-6,6086.000710038187,2.1931572155556603e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0027281632653061226,3.393539492194848e-5,1082.3617102931469,0.0007644391603833904
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0027281632653061226,4.411601339853303e-5,949.2940178034759,0.0009937709084984073
Brass,0.009530612244897959,0.009530612244897959,0.0027281632653061226,9.043901134603385e-7,6423.843110155191,2.03725703084573e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.002826938775510204,3.0501119439080965e-5,1141.461469637627,0.0007119538519951945
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.002826938775510204,3.965145527080526e-5,1001.1279356756678,0.0009255400075937529
Brass,0.009530612244897959,0.009530612244897959,0.002826938775510204,8.128776255370188e-7,6767.134123736192,1.8974102175419226e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.002925714285714286,2.7515047055647885e-5,1201.5844994402999,0.0006646941162174149
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.002925714285714286,3.5769561172342254e-5,1053.8593211091375,0.0008641023510826394
Brass,0.009530612244897959,0.009530612244897959,0.002925714285714286,7.333075271942055e-7,7115.743331034428,1.7714859717235295e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0030244897959183672,2.4906381448025057e-5,1262.712444463717,0.0006219885945620883
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0030244897959183672,3.237829588243257e-5,1107.472075495685,0.0008085851729307149
Brass,0.009530612244897959,0.009530612244897959,0.0030244897959183672,6.637935228053703e-7,7469.546694720494,1.6576956439485844e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.003123265306122449,2.2617332582694956e-5,1324.8278424656717,0.0005832703816251376
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.003123265306122449,2.9402532357503438e-5,1161.950883435747,0.0007582514961126789
Brass,0.009530612244897959,0.009530612244897959,0.003123265306122449,6.027958468139291e-7,7828.426050257102,1.5545288655401408e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0032220408163265305,2.0600412248968936e-5,1387.914053257185,0.0005480581134565256
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0032220408163265305,2.6780535923659618e-5,1217.281150518137,0.0007124755474934831
Brass,0.009530612244897959,0.009530612244897959,0.0032220408163265305,5.490492092591499e-7,8192.268652374023,1.4607031654739217e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0033208163265306123,1.881635365634915e-5,1451.9551954261258,0.0005159409333383237
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0033208163265306123,2.4461259753253895e-5,1273.4489478229884,0.0006707232133398209
Brass,0.009530612244897959,0.009530612244897959,0.0033208163265306123,5.015073678691379e-7,8560.96676989284,1.3751239170993172e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0034195918367346937,1.723249765326958e-5,1516.9360896924838,0.000486566452339334
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0034195918367346937,2.2402246949250454e-5,1330.44096224104,0.0006325363880411342
Brass,0.009530612244897959,0.009530612244897959,0.0034195918367346937,4.5930013210447383e-7,8934.41732242448,1.2968522632855816e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.0035183673469387756,1.5821531049544474e-5,1582.8422080269115,0.00045963104177926874
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.0035183673469387756,2.0567990364407817e-5,1388.2444518476477,0.0005975203543130493
Brass,0.009530612244897959,0.009530612244897959,0.0035183673469387756,4.2169974815298035e-7,9312.521553495588,1.225079254053546e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.003617142857142857,1.4560492919936804e-5,1649.6596277992508,0.0004348719553416852
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.003617142857142857,1.8928640795917846e-5,1446.8472056883818,0.0005653335419441907
Brass,0.009530612244897959,0.009530612244897959,0.003617142857142857,3.8809442365967104e-7,9695.184735503122,1.1591048586205281e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.003715918367346939,1.3429986517588897e-5,1717.3749903347286,0.0004120608970798851
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.003715918367346939,1.7458982472865566e-5,1506.2375074304055,0.0005356791662038507
Brass,0.009530612244897959,0.009530612244897959,0.003715918367346939,3.579673304749894e-7,10082.31590258977,1.0983208294932636e-5
Digital ABS,0.009530612244897959,0.009530612244897959,0.00381469387755102,1.2413550147357667e-5,1785.9754633471084,0.00039099873979313716
Rigid Opeque,0.009530612244897959,0.009530612244897959,0.00381469387755102,1.613761519156497e-5,1566.4041024141688,0.0005082983617310783
Brass,0.009530612244897959,0.009530612244897959,0.00381469387755102,3.308798425526831e-7,10473.82760810525,1.0421966313044543e-5
